code,name,type,parent_code,city_class
1380605040,Barangay 338,barangay,1380605000,
1380605041,Barangay 339,barangay,1380605000,
1380605042,Barangay 340,barangay,1380605000,
1380605043,Barangay 341,barangay,1380605000,
1380605044,Barangay 342,barangay,1380605000,
1380605045,Barangay 343,barangay,1380605000,
1380605046,Barangay 344,barangay,1380605000,
1380605047,Barangay 345,barangay,1380605000,
1380605048,Barangay 346,barangay,1380605000,
1380605049,Barangay 347,barangay,1380605000,
1380605050,Barangay 348,barangay,1380605000,
1380605051,Barangay 349,barangay,1380605000,
1380605052,Barangay 350,barangay,1380605000,
1380605053,Barangay 351,barangay,1380605000,
1380605054,Barangay 352,barangay,1380605000,
1380605055,Barangay 353,barangay,1380605000,
1380605056,Barangay 354,barangay,1380605000,
1380605057,Barangay 355,barangay,1380605000,
1380605058,Barangay 356,barangay,1380605000,
1380605059,Barangay 357,barangay,1380605000,
1380605060,Barangay 358,barangay,1380605000,
1380605061,Barangay 359,barangay,1380605000,
1380605062,Barangay 360,barangay,1380605000,
1380605063,Barangay 361,barangay,1380605000,
1380605064,Barangay 362,barangay,1380605000,
1380605065,Barangay 363,barangay,1380605000,
1380605066,Barangay 364,barangay,1380605000,
1380605067,Barangay 365,barangay,1380605000,
1380605069,Barangay 366,barangay,1380605000,
1380605070,Barangay 367,barangay,1380605000,
1380605071,Barangay 368,barangay,1380605000,
1380605072,Barangay 369,barangay,1380605000,
1380605073,Barangay 370,barangay,1380605000,
1380605074,Barangay 371,barangay,1380605000,
1380605075,Barangay 372,barangay,1380605000,
1380605076,Barangay 373,barangay,1380605000,
1380605077,Barangay 374,barangay,1380605000,
1380605078,Barangay 375,barangay,1380605000,
1380605079,Barangay 376,barangay,1380605000,
1380605080,Barangay 377,barangay,1380605000,
1380605081,Barangay 378,barangay,1380605000,
1380605082,Barangay 379,barangay,1380605000,
1380605083,Barangay 380,barangay,1380605000,
1380605084,Barangay 381,barangay,1380605000,
1380605085,Barangay 382,barangay,1380605000,
1380606000,Sampaloc,submunicipality,1380600000,
1380606001,Barangay 395,barangay,1380606000,
1380606002,Barangay 396,barangay,1380606000,
1380606003,Barangay 397,barangay,1380606000,
1380606004,Barangay 398,barangay,1380606000,
1380606005,Barangay 399,barangay,1380606000,
1380606006,Barangay 400,barangay,1380606000,
1380606007,Barangay 401,barangay,1380606000,
1380606008,Barangay 402,barangay,1380606000,
1380606009,Barangay 403,barangay,1380606000,
1380606010,Barangay 404,barangay,1380606000,
1380606011,Barangay 405,barangay,1380606000,
1380606012,Barangay 406,barangay,1380606000,
1380606013,Barangay 407,barangay,1380606000,
1380606014,Barangay 408,barangay,1380606000,
1380606015,Barangay 409,barangay,1380606000,
1380606016,Barangay 410,barangay,1380606000,
1380606017,Barangay 411,barangay,1380606000,
1380606018,Barangay 412,barangay,1380606000,
1380606019,Barangay 413,barangay,1380606000,
1380606020,Barangay 414,barangay,1380606000,
1380606021,Barangay 415,barangay,1380606000,
1380606022,Barangay 416,barangay,1380606000,
1380606023,Barangay 417,barangay,1380606000,
1380606024,Barangay 418,barangay,1380606000,
1380606025,Barangay 419,barangay,1380606000,
1380606026,Barangay 420,barangay,1380606000,
1380606027,Barangay 421,barangay,1380606000,
1380606028,Barangay 422,barangay,1380606000,
1380606029,Barangay 423,barangay,1380606000,
1380606030,Barangay 424,barangay,1380606000,
1380606031,Barangay 425,barangay,1380606000,
1380606032,Barangay 426,barangay,1380606000,
1380606033,Barangay 427,barangay,1380606000,
1380606034,Barangay 428,barangay,1380606000,
1380606035,Barangay 429,barangay,1380606000,
1380606036,Barangay 430,barangay,1380606000,
1380606037,Barangay 431,barangay,1380606000,
1380606038,Barangay 432,barangay,1380606000,
1380606039,Barangay 433,barangay,1380606000,
1380606040,Barangay 434,barangay,1380606000,
1380606041,Barangay 435,barangay,1380606000,
1380606042,Barangay 436,barangay,1380606000,
1380606043,Barangay 437,barangay,1380606000,
1380606044,Barangay 438,barangay,1380606000,
1380606045,Barangay 439,barangay,1380606000,
1380606046,Barangay 440,barangay,1380606000,
1380606047,Barangay 441,barangay,1380606000,
1380606048,Barangay 442,barangay,1380606000,
1380606049,Barangay 443,barangay,1380606000,
1380606050,Barangay 444,barangay,1380606000,
1380606051,Barangay 445,barangay,1380606000,
1380606052,Barangay 446,barangay,1380606000,
1380606053,Barangay 447,barangay,1380606000,
1380606054,Barangay 448,barangay,1380606000,
1380606055,Barangay 449,barangay,1380606000,
1380606056,Barangay 450,barangay,1380606000,
1380606057,Barangay 451,barangay,1380606000,
1380606058,Barangay 452,barangay,1380606000,
1380606059,Barangay 453,barangay,1380606000,
1380606060,Barangay 454,barangay,1380606000,
1380606061,Barangay 455,barangay,1380606000,
1380606062,Barangay 456,barangay,1380606000,
1380606063,Barangay 457,barangay,1380606000,
1380606064,Barangay 458,barangay,1380606000,
1380606065,Barangay 459,barangay,1380606000,
1380606066,Barangay 460,barangay,1380606000,
1380606067,Barangay 461,barangay,1380606000,
1380606068,Barangay 462,barangay,1380606000,
1380606069,Barangay 463,barangay,1380606000,
1380606070,Barangay 464,barangay,1380606000,
1380606071,Barangay 465,barangay,1380606000,
1380606072,Barangay 466,barangay,1380606000,
1380606073,Barangay 467,barangay,1380606000,
1380606074,Barangay 468,barangay,1380606000,
1380606075,Barangay 469,barangay,1380606000,
1380606076,Barangay 470,barangay,1380606000,
1380606077,Barangay 471,barangay,1380606000,
1380606078,Barangay 472,barangay,1380606000,
1380606079,Barangay 473,barangay,1380606000,
1380606080,Barangay 474,barangay,1380606000,
1380606081,Barangay 475,barangay,1380606000,
1380606082,Barangay 476,barangay,1380606000,
1380606083,Barangay 477,barangay,1380606000,
1380606084,Barangay 478,barangay,1380606000,
1380606085,Barangay 479,barangay,1380606000,
1380606086,Barangay 480,barangay,1380606000,
1380606087,Barangay 481,barangay,1380606000,
1380606088,Barangay 482,barangay,1380606000,
1380606089,Barangay 483,barangay,1380606000,
1380606090,Barangay 484,barangay,1380606000,
1380606091,Barangay 485,barangay,1380606000,
1380606092,Barangay 486,barangay,1380606000,
1380606093,Barangay 487,barangay,1380606000,
1380606094,Barangay 488,barangay,1380606000,
1380606095,Barangay 489,barangay,1380606000,
1380606096,Barangay 490,barangay,1380606000,
1380606097,Barangay 491,barangay,1380606000,
1380606098,Barangay 492,barangay,1380606000,
1380606099,Barangay 493,barangay,1380606000,
1380606100,Barangay 494,barangay,1380606000,
1380606101,Barangay 495,barangay,1380606000,
1380606102,Barangay 496,barangay,1380606000,
1380606103,Barangay 497,barangay,1380606000,
1380606104,Barangay 498,barangay,1380606000,
1380606105,Barangay 499,barangay,1380606000,
1380606106,Barangay 500,barangay,1380606000,
1380606107,Barangay 501,barangay,1380606000,
1380606108,Barangay 502,barangay,1380606000,
1380606109,Barangay 503,barangay,1380606000,
1380606110,Barangay 504,barangay,1380606000,
1380606111,Barangay 505,barangay,1380606000,
1380606112,Barangay 506,barangay,1380606000,
1380606113,Barangay 507,barangay,1380606000,
1380606114,Barangay 508,barangay,1380606000,
1380606115,Barangay 509,barangay,1380606000,
1380606116,Barangay 510,barangay,1380606000,
1380606117,Barangay 511,barangay,1380606000,
1380606118,Barangay 512,barangay,1380606000,
1380606119,Barangay 513,barangay,1380606000,
1380606120,Barangay 514,barangay,1380606000,
1380606121,Barangay 515,barangay,1380606000,
1380606122,Barangay 516,barangay,1380606000,
1380606123,Barangay 517,barangay,1380606000,
1380606124,Barangay 518,barangay,1380606000,
1380606125,Barangay 519,barangay,1380606000,
1380606126,Barangay 520,barangay,1380606000,
1380606127,Barangay 521,barangay,1380606000,
1380606128,Barangay 522,barangay,1380606000,
1380606129,Barangay 523,barangay,1380606000,
1380606130,Barangay 524,barangay,1380606000,
1380606131,Barangay 525,barangay,1380606000,
1380606132,Barangay 526,barangay,1380606000,
1380606133,Barangay 527,barangay,1380606000,
1380606134,Barangay 528,barangay,1380606000,
1380606135,Barangay 529,barangay,1380606000,
1380606136,Barangay 530,barangay,1380606000,
1380606137,Barangay 531,barangay,1380606000,
1380606138,Barangay 532,barangay,1380606000,
1380606139,Barangay 533,barangay,1380606000,
1380606140,Barangay 534,barangay,1380606000,
1380606141,Barangay 535,barangay,1380606000,
1380606142,Barangay 536,barangay,1380606000,
1380606143,Barangay 537,barangay,1380606000,
1380606144,Barangay 538,barangay,1380606000,
1380606145,Barangay 539,barangay,1380606000,
1380606146,Barangay 540,barangay,1380606000,
1380606147,Barangay 541,barangay,1380606000,
1380606148,Barangay 542,barangay,1380606000,
1380606149,Barangay 543,barangay,1380606000,
1380606150,Barangay 544,barangay,1380606000,
1380606151,Barangay 545,barangay,1380606000,
1380606152,Barangay 546,barangay,1380606000,
1380606153,Barangay 547,barangay,1380606000,
1380606154,Barangay 548,barangay,1380606000,
1380606155,Barangay 549,barangay,1380606000,
1380606156,Barangay 550,barangay,1380606000,
1380606157,Barangay 551,barangay,1380606000,
1380606158,Barangay 552,barangay,1380606000,
1380606159,Barangay 553,barangay,1380606000,
1380606160,Barangay 554,barangay,1380606000,
1380606161,Barangay 555,barangay,1380606000,
1380606162,Barangay 556,barangay,1380606000,
1380606163,Barangay 557,barangay,1380606000,
1380606164,Barangay 558,barangay,1380606000,
1380606165,Barangay 559,barangay,1380606000,
1380606166,Barangay 560,barangay,1380606000,
1380606167,Barangay 561,barangay,1380606000,
1380606168,Barangay 562,barangay,1380606000,
1380606169,Barangay 563,barangay,1380606000,
1380606170,Barangay 564,barangay,1380606000,
1380606171,Barangay 565,barangay,1380606000,
1380606172,Barangay 566,barangay,1380606000,
1380606173,Barangay 567,barangay,1380606000,
1380606174,Barangay 568,barangay,1380606000,
1380606175,Barangay 569,barangay,1380606000,
1380606176,Barangay 570,barangay,1380606000,
1380606177,Barangay 571,barangay,1380606000,
1380606178,Barangay 572,barangay,1380606000,
1380606179,Barangay 573,barangay,1380606000,
1380606180,Barangay 574,barangay,1380606000,
1380606181,Barangay 575,barangay,1380606000,
1380606182,Barangay 576,barangay,1380606000,
1380606183,Barangay 577,barangay,1380606000,
1380606184,Barangay 578,barangay,1380606000,
1380606185,Barangay 579,barangay,1380606000,
1380606186,Barangay 580,barangay,1380606000,
1380606187,Barangay 581,barangay,1380606000,
1380606188,Barangay 582,barangay,1380606000,
1380606189,Barangay 583,barangay,1380606000,
1380606190,Barangay 584,barangay,1380606000,
1380606191,Barangay 585,barangay,1380606000,
1380606192,Barangay 586,barangay,1380606000,
1380606193,Barangay 587,barangay,1380606000,
1380606194,Barangay 587-A,barangay,1380606000,
1380606195,Barangay 588,barangay,1380606000,
1380606196,Barangay 589,barangay,1380606000,
1380606197,Barangay 590,barangay,1380606000,
1380606198,Barangay 591,barangay,1380606000,
1380606199,Barangay 592,barangay,1380606000,
1380606200,Barangay 593,barangay,1380606000,
1380606201,Barangay 594,barangay,1380606000,
1380606202,Barangay 595,barangay,1380606000,
1380606203,Barangay 596,barangay,1380606000,
1380606204,Barangay 597,barangay,1380606000,
1380606205,Barangay 598,barangay,1380606000,
1380606206,Barangay 599,barangay,1380606000,
1380606207,Barangay 600,barangay,1380606000,
1380606208,Barangay 601,barangay,1380606000,
1380606209,Barangay 602,barangay,1380606000,
1380606210,Barangay 603,barangay,1380606000,
1380606211,Barangay 604,barangay,1380606000,
1380606212,Barangay 605,barangay,1380606000,
1380606213,Barangay 606,barangay,1380606000,
1380606214,Barangay 607,barangay,1380606000,
1380606215,Barangay 608,barangay,1380606000,
1380606216,Barangay 609,barangay,1380606000,
1380606217,Barangay 610,barangay,1380606000,
1380606218,Barangay 611,barangay,1380606000,
1380606219,Barangay 612,barangay,1380606000,
1380606220,Barangay 613,barangay,1380606000,
1380606221,Barangay 614,barangay,1380606000,
1380606222,Barangay 615,barangay,1380606000,
1380606223,Barangay 616,barangay,1380606000,
1380606224,Barangay 617,barangay,1380606000,
1380606225,Barangay 618,barangay,1380606000,
1380606226,Barangay 619,barangay,1380606000,
1380606227,Barangay 620,barangay,1380606000,
1380606228,Barangay 621,barangay,1380606000,
1380606229,Barangay 622,barangay,1380606000,
1380606230,Barangay 623,barangay,1380606000,
1380606231,Barangay 624,barangay,1380606000,
1380606232,Barangay 625,barangay,1380606000,
1380606233,Barangay 626,barangay,1380606000,
1380606234,Barangay 627,barangay,1380606000,
1380606235,Barangay 628,barangay,1380606000,
1380606236,Barangay 629,barangay,1380606000,
1380606237,Barangay 630,barangay,1380606000,
1380606238,Barangay 631,barangay,1380606000,
1380606239,Barangay 632,barangay,1380606000,
1380606240,Barangay 633,barangay,1380606000,
1380606241,Barangay 634,barangay,1380606000,
1380606242,Barangay 635,barangay,1380606000,
1380606243,Barangay 636,barangay,1380606000,
1380607000,San Miguel,submunicipality,1380600000,
1380607001,Barangay 637,barangay,1380607000,
1380607002,Barangay 638,barangay,1380607000,
1380607003,Barangay 639,barangay,1380607000,
1380607004,Barangay 640,barangay,1380607000,
1380607005,Barangay 641,barangay,1380607000,
1380607006,Barangay 642,barangay,1380607000,
1380607007,Barangay 643,barangay,1380607000,
1380607008,Barangay 644,barangay,1380607000,
1380607009,Barangay 645,barangay,1380607000,
1380607010,Barangay 646,barangay,1380607000,
1380607011,Barangay 647,barangay,1380607000,
1380607012,Barangay 648,barangay,1380607000,
1380608000,Ermita,submunicipality,1380600000,
1380608001,Barangay 659,barangay,1380608000,
1380608002,Barangay 659-A,barangay,1380608000,
1380608003,Barangay 660,barangay,1380608000,
1380608004,Barangay 660-A,barangay,1380608000,
1380608005,Barangay 661,barangay,1380608000,
1380608008,Barangay 666,barangay,1380608000,
1380608009,Barangay 667,barangay,1380608000,
1380608010,Barangay 668,barangay,1380608000,
1380608011,Barangay 669,barangay,1380608000,
1380608012,Barangay 670,barangay,1380608000,
1380608013,Barangay 663,barangay,1380608000,
1380608014,Barangay 663-A,barangay,1380608000,
1380608015,Barangay 664,barangay,1380608000,
1380609000,Intramuros,submunicipality,1380600000,
1380609001,Barangay 654,barangay,1380609000,
1380609002,Barangay 655,barangay,1380609000,
1380609003,Barangay 656,barangay,1380609000,
1380609004,Barangay 657,barangay,1380609000,
1380609005,Barangay 658,barangay,1380609000,
1380610000,Malate,submunicipality,1380600000,
1380610004,Barangay 689,barangay,1380610000,
1380610005,Barangay 690,barangay,1380610000,
1380610006,Barangay 691,barangay,1380610000,
1380610007,Barangay 692,barangay,1380610000,
1380610008,Barangay 693,barangay,1380610000,
1380610009,Barangay 694,barangay,1380610000,
1380610010,Barangay 695,barangay,1380610000,
1380610011,Barangay 696,barangay,1380610000,
1380610012,Barangay 697,barangay,1380610000,
1380610013,Barangay 698,barangay,1380610000,
1380610014,Barangay 699,barangay,1380610000,
1380610015,Barangay 700,barangay,1380610000,
1380610016,Barangay 701,barangay,1380610000,
1380610017,Barangay 702,barangay,1380610000,
1380610018,Barangay 703,barangay,1380610000,
1380610019,Barangay 704,barangay,1380610000,
1380610020,Barangay 705,barangay,1380610000,
1380610021,Barangay 706,barangay,1380610000,
1380610022,Barangay 707,barangay,1380610000,
1380610023,Barangay 708,barangay,1380610000,
1380610024,Barangay 709,barangay,1380610000,
1380610025,Barangay 710,barangay,1380610000,
1380610026,Barangay 711,barangay,1380610000,
1380610027,Barangay 712,barangay,1380610000,
1380610028,Barangay 713,barangay,1380610000,
1380610029,Barangay 714,barangay,1380610000,
1380610030,Barangay 715,barangay,1380610000,
1380610031,Barangay 716,barangay,1380610000,
1380610032,Barangay 717,barangay,1380610000,
1380610033,Barangay 718,barangay,1380610000,
1380610034,Barangay 719,barangay,1380610000,
1380610035,Barangay 720,barangay,1380610000,
1380610036,Barangay 721,barangay,1380610000,
1380610037,Barangay 722,barangay,1380610000,
1380610038,Barangay 723,barangay,1380610000,
1380610039,Barangay 724,barangay,1380610000,
1380610040,Barangay 725,barangay,1380610000,
1380610041,Barangay 726,barangay,1380610000,
1380610042,Barangay 727,barangay,1380610000,
1380610043,Barangay 728,barangay,1380610000,
1380610044,Barangay 729,barangay,1380610000,
1380610045,Barangay 730,barangay,1380610000,
1380610046,Barangay 731,barangay,1380610000,
1380610047,Barangay 732,barangay,1380610000,
1380610048,Barangay 733,barangay,1380610000,
1380610052,Barangay 738,barangay,1380610000,
1380610053,Barangay 739,barangay,1380610000,
1380610054,Barangay 740,barangay,1380610000,
1380610055,Barangay 741,barangay,1380610000,
1380610056,Barangay 742,barangay,1380610000,
